sku_code,ean_barcode,product_name,brand,category,sub_category,size,color,fabric,batch_code,manufacturing_date,mrp,hsn_code,gst_pct
SKU-7851,8901594481545,WeaveMaster Dress,WeaveMaster,Womenswear,Dress,28,Red,Crepe,B2409-397,2024-09-23,3622.84,6104,12
SKU-7852,8900702249003,WeaveMaster Cap,CottonKing,Accessories,Cap,XXL,Beige,Wool,B2411-754,2024-11-29,5371.41,6110,5
SKU-7853,8905465406572,LoomLine Kids Ethnic Set देशी,IndoChic,Kids,Kids Ethnic Set,28,Olive,Lycra,B2405-721,2024-05-02,9349.34,6214,5
SKU-7854,8909649372197,StitchCraft Chinos,ThreadBare,Menswear,Chinos,30,Olive,Denim,B2502-130,2025-02-04,1601.5,6203,5
SKU-7855,8905531509812,FabIndia Top,KhaadiKraft,Womenswear,Top,L,Sky Blue,Viscose,B2412-564,2024-12-02,6905.6,6103,5
SKU-7856,8906788857631,EthnicEdge Palazzo,StitchCraft,Womenswear,Palazzo,34,Indigo,Polyester,B2404-648,2024-04-08,4869.3,6103,5
SKU-7857,8906672773788,RoyalStitch Cardigan,ThreadBare,Winterwear,Cardigan,3XL,Beige,Polyester,B2501-543,2025-01-01,1689.23,6101,5
SKU-7858,8900689069781,SilkRoute Kids Jeans,OmniThreads,Kids,Kids Jeans,Free Size,Sky Blue,Wool,B2501-372,2025-01-09,9498.04,6203,12
SKU-7859,8902788799201,StitchCraft Tie,IndoChic,Accessories,Tie,36,Teal,Cotton,B2411-867,2024-11-20,1487.56,6202,5
SKU-7860,8909971985290,ThreadBare Trousers,FabIndia,Menswear,Trousers,32,Rust,Cotton,B2408-203,2024-08-28,8630.25,6217,5
SKU-7861,8900406676188,StitchCraft Jumpsuit,DesiDrape,Womenswear,Jumpsuit,XS,Off-White,Viscose,B2405-783,2024-05-26,5701.32,6102,5
SKU-7862,8908705077895,SilkRoute Kurti,DesiDrape,Womenswear,Kurti,XS,Peach,Lycra,B2410-766,2024-10-09,6818.14,6214,5
SKU-7863,8907066499450,UrbanWeave Churidar Set,FabIndia,Ethnic Wear,Churidar Set,28,Off-White,Fleece,B2407-771,2024-07-20,6297.27,6106,5
SKU-7864,8901134344112,CottonKing Blazer,IndoChic,Menswear,Blazer,XS,Pink,Silk,B2411-476,2024-11-18,2062.96,6111,5
SKU-7865,8905172541609,UrbanWeave Tie,OmniThreads,Accessories,Tie,M,Black,Viscose,B2502-542,2025-02-11,5045.91,6102,5
SKU-7866,8909756515739,KhaadiKraft Salwar Set,EthnicEdge,Womenswear,Salwar Set,XXL,Olive,Linen,B2404-331,2024-04-15,8763.78,6110,5
SKU-7867,8904431523878,StreetStyle Churidar Set,RoyalStitch,Ethnic Wear,Churidar Set,34,Red,Silk,B2501-941,2025-01-09,7118.4,6203,5
SKU-7868,8903605518405,CottonKing Palazzo,LoomLine,Womenswear,Palazzo,36,Black,Poly-Cotton,B2410-632,2024-10-27,9743.96,6101,12
SKU-7869,8907644989160,FabIndia Tie,KhaadiKraft,Accessories,Tie,36,Red,Poly-Cotton,B2407-175,2024-07-19,500.3,6111,5
SKU-7870,8908763293297,IndoChic Polo देशी,LoomLine,Menswear,Polo,34,Indigo,Cotton Blend,B2412-137,2024-12-05,6772.83,6106,5
SKU-7871,8900414638901,StreetStyle Thermal,StreetStyle,Winterwear,Thermal,XL,Rust,Poly-Cotton,B2404-313,2024-04-23,316.12,6101,12
SKU-7872,8907558299379,UrbanWeave Pocket Square देशी,StreetStyle,Accessories,Pocket Square,34,Lavender,Poly-Cotton,B2410-422,2024-10-27,672.6,6101,5
SKU-7873,8908724201014,StreetStyle Kids T-Shirt,StreetStyle,Kids,Kids T-Shirt,XS,Lavender,Khadi,B2406-348,2024-06-09,1955.42,6103,5
SKU-7874,8901083507077,IndoChic Kurti,KhaadiKraft,Womenswear,Kurti,42,White,Denim,B2410-248,2024-10-20,6292.45,6201,12
SKU-7875,8903533505902,WeaveMaster Socks परंपरागत,UrbanWeave,Accessories,Socks,Free Size,Off-White,Polyester,B2409-415,2024-09-07,8200.46,6214,12
SKU-7876,8905758072282,CottonKing Cardigan,SilkRoute,Winterwear,Cardigan,S,Mustard,Cotton,B2409-904,2024-09-01,7750.52,6214,12
SKU-7877,8909806246015,WeaveMaster Blazer,OmniThreads,Menswear,Blazer,3XL,Rust,Georgette,B2411-436,2024-11-14,1533.19,6109,12
SKU-7878,8909273787547,KhaadiKraft Dhoti,CottonKing,Ethnic Wear,Dhoti,36,Peach,Cotton Blend,B2407-270,2024-07-02,6328.05,6105,5
SKU-7879,8900499667857,UrbanWeave Leggings,SilkRoute,Womenswear,Leggings,3XL,Grey,Cotton,B2501-751,2025-01-17,8993.21,6217,5
SKU-7880,8901108422534,LoomLine Palazzo,SilkRoute,Womenswear,Palazzo,34,Rust,Fleece,B2410-411,2024-10-10,4969.04,6103,5
SKU-7881,8906320996341,UrbanWeave Kids Dress,LoomLine,Kids,Kids Dress,Free Size,Sky Blue,Cotton Blend,B2501-892,2025-01-02,4975.94,6204,12
SKU-7882,8901134182786,IndoChic Socks,ThreadBare,Accessories,Socks,30,Teal,Fleece,B2406-105,2024-06-22,382.58,6205,5
SKU-7883,8908832869445,StitchCraft Shorts,DesiDrape,Menswear,Shorts,M,Off-White,Rayon,B2411-364,2024-11-06,8178.02,6103,5
SKU-7884,8909380410298,KhaadiKraft Dress,UrbanWeave,Womenswear,Dress,S,Maroon,Linen,B2404-810,2024-04-17,5922.0,6101,12
SKU-7885,8909417075826,StreetStyle Jeans,StitchCraft,Menswear,Jeans,36,Grey,Denim,B2411-629,2024-11-09,1243.78,6102,5
SKU-7886,8908268785749,IndoChic Leggings,SilkRoute,Womenswear,Leggings,XXL,Indigo,Linen,B2411-309,2024-11-19,9277.67,6202,5
SKU-7887,8909957075630,EthnicEdge Polo,UrbanWeave,Menswear,Polo,XXL,White,Denim,B2411-635,2024-11-14,8283.07,6104,5
SKU-7888,8909315099935,SilkRoute Sweater,EthnicEdge,Winterwear,Sweater,S,Navy,Rayon,B2407-936,2024-07-27,4950.52,6103,5
SKU-7889,8901447852149,RoyalStitch Shorts,WeaveMaster,Menswear,Shorts,34,Teal,Linen,B2406-138,2024-06-21,8039.27,6217,5
SKU-7890,8901740968420,SilkRoute Jeans,ThreadBare,Menswear,Jeans,36,Mustard,Lycra,B2501-369,2025-01-13,8670.6,6101,12
SKU-7891,8908989418777,SilkRoute Kids Ethnic Set,ThreadBare,Kids,Kids Ethnic Set,40,Lavender,Rayon,B2409-282,2024-09-11,321.03,6201,5
SKU-7892,8904088197978,UrbanWeave Cap,IndoChic,Accessories,Cap,32,Maroon,Denim,B2408-584,2024-08-01,7071.69,6109,5
SKU-7893,8909802642983,SilkRoute Jumpsuit,UrbanWeave,Womenswear,Jumpsuit,38,Pink,Linen,B2409-135,2024-09-24,1094.08,6109,5
SKU-7894,8905803740942,SilkRoute Salwar Set,DesiDrape,Womenswear,Salwar Set,30,Charcoal,Cotton,B2405-345,2024-05-11,8499.45,6111,5
SKU-7895,8903015675482,StitchCraft Cap परंपरागत,DesiDrape,Accessories,Cap,42,Peach,Fleece,B2407-367,2024-07-05,1015.0,6214,5
SKU-7896,8901305812477,IndoChic Pocket Square,CottonKing,Accessories,Pocket Square,36,Navy,Fleece,B2412-229,2024-12-15,2617.42,6105,5
SKU-7897,8905471537238,StreetStyle Hoodie राजशाही,RoyalStitch,Winterwear,Hoodie,38,Lavender,Wool,B2409-591,2024-09-27,8324.36,6111,5
SKU-7898,8905774905378,StreetStyle Cap,IndoChic,Accessories,Cap,M,Black,Cotton Blend,B2406-753,2024-06-20,5317.73,6202,12
SKU-7899,8900168630088,UrbanWeave Churidar Set,WeaveMaster,Ethnic Wear,Churidar Set,M,Red,Crepe,B2408-621,2024-08-02,4120.39,6106,12
SKU-7900,8908938147197,LoomLine Chinos,RoyalStitch,Menswear,Chinos,S,Sky Blue,Georgette,B2412-771,2024-12-05,3454.13,6111,5
SKU-7901,8901135736601,CottonKing Jacket,CottonKing,Menswear,Jacket,XXL,Olive,Poly-Cotton,B2409-231,2024-09-13,8737.31,6102,5
SKU-7902,8904247693396,IndoChic Polo,OmniThreads,Menswear,Polo,42,Indigo,Wool,B2410-503,2024-10-01,1503.44,6201,5
SKU-7903,8908344055365,RoyalStitch Polo,WeaveMaster,Menswear,Polo,38,Charcoal,Silk,B2502-533,2025-02-12,7233.79,6111,5
SKU-7904,8903930888468,UrbanWeave Blouse,OmniThreads,Womenswear,Blouse,M,White,Khadi,B2411-932,2024-11-18,9936.2,6214,5
SKU-7905,8901981878900,StitchCraft Anarkali,FabIndia,Ethnic Wear,Anarkali,S,Rust,Cotton Blend,B2406-439,2024-06-26,9182.35,6217,12
SKU-7906,8900521198589,KhaadiKraft Salwar Set,ThreadBare,Womenswear,Salwar Set,32,Rust,Silk,B2408-409,2024-08-09,3342.73,6103,5
SKU-7907,8906840843566,SilkRoute Blouse,CottonKing,Womenswear,Blouse,L,Navy,Fleece,B2410-504,2024-10-26,4447.88,6206,5
SKU-7908,8901351203529,KhaadiKraft Cardigan,RoyalStitch,Winterwear,Cardigan,30,Peach,Cotton Blend,B2501-446,2025-01-09,9780.57,6203,5
SKU-7909,8904727135179,DesiDrape Cap संग्रह,FabIndia,Accessories,Cap,30,White,Chiffon,B2410-675,2024-10-02,5449.28,6217,12
SKU-7910,8909819690078,SilkRoute Chinos,SilkRoute,Menswear,Chinos,28,Pink,Lycra,B2404-876,2024-04-17,5558.24,6202,5
SKU-7911,8903346461744,DesiDrape Cardigan,ThreadBare,Winterwear,Cardigan,3XL,Lavender,Khadi,B2502-223,2025-02-23,7542.24,6214,12
SKU-7912,8906191199943,SilkRoute Jumpsuit,IndoChic,Womenswear,Jumpsuit,Free Size,Black,Cotton,B2406-674,2024-06-23,3790.43,6103,5
SKU-7913,8903675594635,DesiDrape Blazer संग्रह,LoomLine,Menswear,Blazer,28,Beige,Poly-Cotton,B2404-149,2024-04-22,8324.08,6101,5
SKU-7914,8905823355557,IndoChic Palazzo,StreetStyle,Womenswear,Palazzo,S,Lavender,Poly-Cotton,B2409-491,2024-09-10,9558.36,6217,5
SKU-7915,8909628589428,RoyalStitch T-Shirt,SilkRoute,Menswear,T-Shirt,40,Indigo,Lycra,B2409-293,2024-09-27,1269.21,6211,5
SKU-7916,8900715980676,EthnicEdge Blouse संग्रह,WeaveMaster,Womenswear,Blouse,32,Mustard,Linen,B2409-267,2024-09-30,7356.63,6110,5
SKU-7917,8902072707846,DesiDrape Kurti,WeaveMaster,Womenswear,Kurti,34,Maroon,Linen,B2501-740,2025-01-07,9883.25,6104,12
SKU-7918,8909566483178,ThreadBare Belt,SilkRoute,Accessories,Belt,36,Sky Blue,Cotton Blend,B2405-394,2024-05-15,2092.67,6201,5
SKU-7919,8904598136758,IndoChic Sherwani,UrbanWeave,Ethnic Wear,Sherwani,S,Charcoal,Rayon,B2410-320,2024-10-17,3410.28,6103,12
SKU-7920,8901120553710,DesiDrape Formal Shirt,StitchCraft,Menswear,Formal Shirt,3XL,Lavender,Lycra,B2503-888,2025-03-02,1499.98,6105,5
SKU-7921,8904769016001,StreetStyle Belt शानदार,StitchCraft,Accessories,Belt,L,Pink,Cotton Blend,B2405-286,2024-05-24,6148.99,6204,5
SKU-7922,8906584068090,CottonKing Kurti,DesiDrape,Womenswear,Kurti,32,Indigo,Poly-Cotton,B2412-826,2024-12-11,9761.44,6103,12
SKU-7923,8907746247723,CottonKing Jumpsuit,FabIndia,Womenswear,Jumpsuit,XS,Grey,Rayon,B2408-494,2024-08-03,6425.35,6206,5
SKU-7924,8908723832512,CottonKing Jeans शानदार,DesiDrape,Menswear,Jeans,38,Pink,Denim,B2406-712,2024-06-12,7471.48,6203,12
SKU-7925,8900665011674,LoomLine Polo,IndoChic,Menswear,Polo,L,Pink,Fleece,B2502-317,2025-02-02,3482.22,6205,5
SKU-7926,8900039487557,WeaveMaster Kids Dress,EthnicEdge,Kids,Kids Dress,XXL,White,Georgette,B2408-535,2024-08-07,6500.16,6202,12
SKU-7927,8901527571425,EthnicEdge Pocket Square संग्रह,FabIndia,Accessories,Pocket Square,42,Navy,Viscose,B2407-273,2024-07-12,3182.22,6101,12
SKU-7928,8907922605144,IndoChic Nehru Jacket,LoomLine,Ethnic Wear,Nehru Jacket,32,Black,Fleece,B2502-229,2025-02-25,4955.71,6111,5
SKU-7929,8903375807691,RoyalStitch Hoodie,SilkRoute,Winterwear,Hoodie,38,Indigo,Denim,B2405-965,2024-05-13,6502.41,6201,5
SKU-7930,8908011384753,RoyalStitch Shorts,KhaadiKraft,Menswear,Shorts,3XL,Lavender,Crepe,B2405-102,2024-05-28,6703.66,6201,5
SKU-7931,8901381858568,WeaveMaster Blouse,SilkRoute,Womenswear,Blouse,34,Mustard,Cotton Blend,B2404-236,2024-04-30,9944.57,6214,5
SKU-7932,8904205647014,WeaveMaster Dhoti,RoyalStitch,Ethnic Wear,Dhoti,40,Red,Chiffon,B2409-606,2024-09-10,9594.92,6214,5
SKU-7933,8906756584413,SilkRoute Jacket,RoyalStitch,Menswear,Jacket,3XL,Teal,Linen,B2412-513,2024-12-06,3646.85,6203,5
SKU-7934,8906658935005,OmniThreads Blazer,EthnicEdge,Menswear,Blazer,38,Charcoal,Crepe,B2409-475,2024-09-02,3117.81,6106,5
SKU-7935,8905069990082,OmniThreads T-Shirt,StreetStyle,Menswear,T-Shirt,Free Size,Lavender,Lycra,B2405-658,2024-05-16,1159.32,6104,12
SKU-7936,8901546366471,DesiDrape Scarf शानदार,StitchCraft,Accessories,Scarf,L,Pink,Poly-Cotton,B2406-309,2024-06-18,2602.84,6204,12
SKU-7937,8906203101550,CottonKing Nehru Jacket,FabIndia,Ethnic Wear,Nehru Jacket,3XL,Off-White,Crepe,B2409-285,2024-09-25,6730.01,6214,5
SKU-7938,8900844075717,StreetStyle Tie,StitchCraft,Accessories,Tie,XXL,Navy,Viscose,B2408-996,2024-08-26,8826.64,6217,5
SKU-7939,8906519205334,KhaadiKraft Thermal,OmniThreads,Winterwear,Thermal,32,Black,Cotton,B2408-574,2024-08-10,5877.29,6104,12
SKU-7940,8906498730421,WeaveMaster Cardigan,LoomLine,Winterwear,Cardigan,30,Pink,Fleece,B2408-537,2024-08-19,372.7,6104,5
SKU-7941,8908258883832,DesiDrape Kurta Pajama देशी,UrbanWeave,Ethnic Wear,Kurta Pajama,32,Indigo,Polyester,B2412-740,2024-12-05,2527.39,6103,5
SKU-7942,8909765985246,OmniThreads Casual Shirt देशी,EthnicEdge,Menswear,Casual Shirt,28,Indigo,Wool,B2410-519,2024-10-19,3396.33,6203,12
SKU-7943,8900196130638,StitchCraft Churidar Set,OmniThreads,Ethnic Wear,Churidar Set,L,Sky Blue,Viscose,B2412-153,2024-12-16,3769.34,6110,12
SKU-7944,8905546107568,ThreadBare Casual Shirt,OmniThreads,Menswear,Casual Shirt,S,Grey,Poly-Cotton,B2404-740,2024-04-04,2898.2,6205,5
SKU-7945,8901385555879,RoyalStitch Leggings,SilkRoute,Womenswear,Leggings,32,Teal,Silk,B2410-441,2024-10-14,7632.6,6202,5
SKU-7946,8908674749701,KhaadiKraft Kurta Pajama,SilkRoute,Ethnic Wear,Kurta Pajama,34,Indigo,Linen,B2407-972,2024-07-14,650.01,6104,5
SKU-7947,8903141843241,StitchCraft Top,WeaveMaster,Womenswear,Top,XS,Pink,Denim,B2407-539,2024-07-19,950.25,6211,12
SKU-7948,8903357943137,StitchCraft Kids Shorts राजशाही,EthnicEdge,Kids,Kids Shorts,36,Pink,Viscose,B2501-261,2025-01-09,3335.71,6105,5
SKU-7949,8909226591837,OmniThreads Kurti संग्रह,LoomLine,Womenswear,Kurti,XL,Indigo,Viscose,B2412-394,2024-12-20,4521.92,6201,5
SKU-7950,8907227426132,RoyalStitch Polo,WeaveMaster,Menswear,Polo,34,Beige,Georgette,B2404-687,2024-04-30,2134.5,6204,5
SKU-7951,8902785590500,OmniThreads Formal Shirt,KhaadiKraft,Menswear,Formal Shirt,S,Black,Fleece,B2410-330,2024-10-11,1652.17,6109,5
SKU-7952,8905916775793,EthnicEdge Trousers देशी,IndoChic,Menswear,Trousers,Free Size,Beige,Wool,B2408-859,2024-08-04,7169.39,6105,5
SKU-7953,8903005240951,FabIndia Scarf,ThreadBare,Accessories,Scarf,L,Pink,Lycra,B2408-608,2024-08-26,6748.46,6217,12
SKU-7954,8907312572346,DesiDrape Dress,UrbanWeave,Womenswear,Dress,Free Size,Teal,Silk,B2501-967,2025-01-22,1318.1,6217,5
SKU-7955,8908592935463,CottonKing Sweater,CottonKing,Winterwear,Sweater,32,White,Crepe,B2404-697,2024-04-02,2058.68,6101,5
SKU-7956,8909601609746,WeaveMaster Kids T-Shirt,RoyalStitch,Kids,Kids T-Shirt,36,Grey,Linen,B2501-489,2025-01-07,3912.78,6202,5
SKU-7957,8904282113075,StreetStyle Dress,StitchCraft,Womenswear,Dress,34,Off-White,Lycra,B2408-444,2024-08-08,6011.71,6214,5
SKU-7958,8900306909273,WeaveMaster Blazer,CottonKing,Menswear,Blazer,S,Rust,Fleece,B2411-436,2024-11-26,438.73,6217,5
SKU-7959,8905392731264,RoyalStitch Kurta Pajama देशी,CottonKing,Ethnic Wear,Kurta Pajama,3XL,Indigo,Linen,B2501-487,2025-01-17,6846.49,6103,5
SKU-7960,8904690586413,OmniThreads Sherwani,LoomLine,Ethnic Wear,Sherwani,40,Black,Wool,B2411-170,2024-11-13,3389.39,6201,12
SKU-7961,8905373533695,StreetStyle Trousers,RoyalStitch,Menswear,Trousers,38,Lavender,Linen,B2501-228,2025-01-13,7787.58,6205,12
SKU-7962,8908798887392,CottonKing Hoodie,CottonKing,Winterwear,Hoodie,28,Black,Denim,B2408-992,2024-08-06,7809.09,6214,12
SKU-7963,8903098716558,SilkRoute Casual Shirt,StreetStyle,Menswear,Casual Shirt,42,Teal,Khadi,B2412-900,2024-12-09,5627.03,6211,5
SKU-7964,8908788133389,KhaadiKraft Tie,LoomLine,Accessories,Tie,32,Navy,Cotton Blend,B2409-643,2024-09-30,6149.43,6206,5
SKU-7965,8902871743592,EthnicEdge Kids T-Shirt,OmniThreads,Kids,Kids T-Shirt,40,Red,Poly-Cotton,B2405-587,2024-05-21,9588.37,6102,5
SKU-7966,8908072330904,StreetStyle Shorts,WeaveMaster,Menswear,Shorts,28,Rust,Wool,B2410-954,2024-10-14,4197.95,6201,5
SKU-7967,8901236350274,UrbanWeave Kurti राजशाही,WeaveMaster,Womenswear,Kurti,36,Peach,Cotton Blend,B2404-289,2024-04-28,8405.13,6211,5
SKU-7968,8902661329217,StitchCraft Kids Shorts,WeaveMaster,Kids,Kids Shorts,L,Black,Poly-Cotton,B2405-250,2024-05-03,6699.09,6109,5
SKU-7969,8903400649574,IndoChic Puffer Jacket,IndoChic,Winterwear,Puffer Jacket,XL,Off-White,Viscose,B2502-303,2025-02-06,3636.68,6201,5
SKU-7970,8906204912408,LoomLine Dress,StreetStyle,Womenswear,Dress,42,Black,Fleece,B2501-622,2025-01-02,8813.78,6104,5
SKU-7971,8901620500908,ThreadBare Kurti,UrbanWeave,Womenswear,Kurti,38,Rust,Polyester,B2409-906,2024-09-13,5658.44,6103,12
SKU-7972,8908364789650,KhaadiKraft Blouse,DesiDrape,Womenswear,Blouse,XS,Pink,Chiffon,B2405-964,2024-05-25,9741.19,6211,12
SKU-7973,8906907306446,StreetStyle Saree,WeaveMaster,Womenswear,Saree,L,Lavender,Georgette,B2404-679,2024-04-16,7062.33,6101,5
SKU-7974,8901779964150,StitchCraft Shorts शानदार,CottonKing,Menswear,Shorts,M,White,Poly-Cotton,B2502-970,2025-02-18,999.0,6217,5
SKU-7975,8906954246310,StitchCraft Tie,WeaveMaster,Accessories,Tie,3XL,Teal,Poly-Cotton,B2410-286,2024-10-02,4015.52,6111,5
SKU-7976,8901538252760,SilkRoute Trousers शानदार,RoyalStitch,Menswear,Trousers,XXL,Teal,Georgette,B2412-442,2024-12-20,349.85,6104,5
SKU-7977,8906998100652,FabIndia Kids Ethnic Set,FabIndia,Kids,Kids Ethnic Set,XXL,Peach,Crepe,B2410-961,2024-10-09,1680.72,6217,5
SKU-7978,8909403186424,FabIndia Puffer Jacket,KhaadiKraft,Winterwear,Puffer Jacket,42,Teal,Denim,B2404-912,2024-04-03,2642.88,6102,5
SKU-7979,8909491980086,LoomLine Kids Jeans,StreetStyle,Kids,Kids Jeans,38,Maroon,Linen,B2411-667,2024-11-11,3282.01,6106,12
SKU-7980,8908565938015,CottonKing Anarkali,WeaveMaster,Ethnic Wear,Anarkali,S,Mustard,Lycra,B2405-929,2024-05-19,2798.05,6204,5
SKU-7981,8908500904156,ThreadBare Kids T-Shirt,UrbanWeave,Kids,Kids T-Shirt,38,Teal,Cotton,B2411-752,2024-11-13,7355.38,6205,12
SKU-7982,8909108786580,LoomLine Puffer Jacket,DesiDrape,Winterwear,Puffer Jacket,XL,Rust,Viscose,B2501-380,2025-01-01,3457.03,6204,5
SKU-7983,8905862301966,LoomLine Blouse संग्रह,KhaadiKraft,Womenswear,Blouse,30,Teal,Cotton,B2408-782,2024-08-04,7640.0,6102,5
SKU-7984,8907872499302,LoomLine Wallet,ThreadBare,Accessories,Wallet,42,Black,Silk,B2409-365,2024-09-29,2727.14,6110,12
SKU-7985,8902502459558,StreetStyle Leggings,CottonKing,Womenswear,Leggings,M,Maroon,Viscose,B2409-664,2024-09-02,5500.95,6110,5
SKU-7986,8900918972346,UrbanWeave T-Shirt,RoyalStitch,Menswear,T-Shirt,40,Peach,Viscose,B2405-303,2024-05-07,7881.74,6104,5
SKU-7987,8901178542529,StreetStyle Formal Shirt,DesiDrape,Menswear,Formal Shirt,40,Indigo,Polyester,B2405-689,2024-05-11,4369.23,6201,5
SKU-7988,8909918211057,OmniThreads Kids Jeans,ThreadBare,Kids,Kids Jeans,S,Grey,Chiffon,B2405-238,2024-05-17,5815.83,6201,5
SKU-7989,8906965486326,UrbanWeave Blazer,UrbanWeave,Menswear,Blazer,32,Rust,Khadi,B2404-145,2024-04-04,7869.25,6214,5
SKU-7990,8901307280229,SilkRoute Kids Jeans,OmniThreads,Kids,Kids Jeans,38,Red,Crepe,B2409-155,2024-09-29,9732.96,6110,12
SKU-7991,8904808425756,OmniThreads Churidar Set,FabIndia,Ethnic Wear,Churidar Set,XL,Indigo,Khadi,B2404-319,2024-04-06,1651.79,6103,12
SKU-7992,8908521216300,SilkRoute Saree,IndoChic,Womenswear,Saree,32,Rust,Poly-Cotton,B2412-516,2024-12-08,3280.27,6102,12
SKU-7993,8901721761435,LoomLine Blazer,CottonKing,Menswear,Blazer,M,Pink,Silk,B2407-666,2024-07-08,735.61,6111,5
SKU-7994,8900094914833,DesiDrape Kurti,WeaveMaster,Womenswear,Kurti,34,Lavender,Khadi,B2411-428,2024-11-18,4297.77,6217,5
SKU-7995,8902216339258,FabIndia Kids Ethnic Set,ThreadBare,Kids,Kids Ethnic Set,M,Teal,Viscose,B2411-195,2024-11-28,8946.73,6211,5
SKU-7996,8902287135639,DesiDrape Kids Dress,EthnicEdge,Kids,Kids Dress,36,Beige,Georgette,B2406-699,2024-06-26,2095.93,6204,12
SKU-7997,8901100835638,WeaveMaster Blazer,StitchCraft,Menswear,Blazer,30,Olive,Cotton,B2408-463,2024-08-11,6129.21,6104,5
SKU-7998,8908381431137,RoyalStitch Top राजशाही,StreetStyle,Womenswear,Top,30,Mustard,Poly-Cotton,B2409-485,2024-09-08,1641.96,6201,5
SKU-7999,8908873324058,EthnicEdge Polo,UrbanWeave,Menswear,Polo,XL,Pink,Silk,B2409-994,2024-09-06,6310.53,6203,5
SKU-8000,8904939117404,EthnicEdge Churidar Set,IndoChic,Ethnic Wear,Churidar Set,M,Beige,Cotton Blend,B2501-973,2025-01-15,9513.16,6217,5
SKU-8001,8909182172632,IndoChic Blouse,StreetStyle,Womenswear,Blouse,30,Off-White,Denim,B2406-233,2024-06-28,963.29,6105,12
SKU-8002,8909217400934,KhaadiKraft Kids Dress,SilkRoute,Kids,Kids Dress,28,Grey,Cotton,B2406-482,2024-06-24,4957.43,6205,5
SKU-8003,8902073540141,SilkRoute Wallet,WeaveMaster,Accessories,Wallet,40,Teal,Cotton,B2407-854,2024-07-09,9759.18,6101,5
SKU-8004,8903707525587,KhaadiKraft Polo,EthnicEdge,Menswear,Polo,34,Maroon,Cotton,B2404-540,2024-04-06,3168.53,6110,5
SKU-8005,8904122344074,StitchCraft Casual Shirt,SilkRoute,Menswear,Casual Shirt,38,Pink,Poly-Cotton,B2406-718,2024-06-05,971.64,6203,5
SKU-8006,8904788877674,OmniThreads Pocket Square,FabIndia,Accessories,Pocket Square,XS,Olive,Polyester,B2411-354,2024-11-17,7517.7,6201,12
SKU-8007,8900814902788,UrbanWeave Hoodie,CottonKing,Winterwear,Hoodie,L,Beige,Khadi,B2411-397,2024-11-27,5222.4,6201,12
SKU-8008,8909456064261,DesiDrape Sherwani,RoyalStitch,Ethnic Wear,Sherwani,Free Size,Pink,Crepe,B2406-178,2024-06-13,7559.16,6110,5
SKU-8009,8904418392568,UrbanWeave T-Shirt,StitchCraft,Menswear,T-Shirt,30,Grey,Cotton,B2404-719,2024-04-02,8832.58,6205,5
SKU-8010,8909784454824,OmniThreads Churidar Set,SilkRoute,Ethnic Wear,Churidar Set,Free Size,Beige,Cotton,B2411-212,2024-11-11,1126.01,6217,5
SKU-8011,8908805964855,IndoChic Belt,UrbanWeave,Accessories,Belt,L,Charcoal,Georgette,B2408-762,2024-08-14,3604.56,6203,12
SKU-8012,8909856285677,WeaveMaster Puffer Jacket,DesiDrape,Winterwear,Puffer Jacket,M,Rust,Wool,B2404-521,2024-04-24,7647.83,6106,12
SKU-8013,8909699098825,ThreadBare Puffer Jacket,KhaadiKraft,Winterwear,Puffer Jacket,36,Lavender,Viscose,B2407-978,2024-07-20,4740.7,6205,5
SKU-8014,8908778302112,DesiDrape Salwar Set,OmniThreads,Womenswear,Salwar Set,XL,Beige,Fleece,B2412-457,2024-12-11,5336.38,6206,5
SKU-8015,8909021693467,FabIndia Kids Shorts शानदार,LoomLine,Kids,Kids Shorts,32,Indigo,Linen,B2412-270,2024-12-22,3729.03,6111,12
SKU-8016,8907681728769,StreetStyle Wallet,SilkRoute,Accessories,Wallet,Free Size,Rust,Chiffon,B2502-592,2025-02-14,2407.36,6202,5
SKU-8017,8905210150007,RoyalStitch Saree,StreetStyle,Womenswear,Saree,XS,Pink,Fleece,B2408-481,2024-08-31,6707.54,6214,5
SKU-8018,8903600740805,WeaveMaster Top,UrbanWeave,Womenswear,Top,L,Navy,Rayon,B2409-155,2024-09-20,7093.79,6110,5
SKU-8019,8905082288729,LoomLine Blazer,IndoChic,Menswear,Blazer,40,Off-White,Rayon,B2411-545,2024-11-13,9144.49,6206,5
SKU-8020,8903733238851,OmniThreads Kurti,UrbanWeave,Womenswear,Kurti,34,Peach,Chiffon,B2502-726,2025-02-07,4722.31,6104,5
SKU-8021,8904425935126,StreetStyle Blazer,KhaadiKraft,Menswear,Blazer,L,Sky Blue,Cotton,B2409-347,2024-09-21,564.42,6201,12
SKU-8022,8906460574945,UrbanWeave Scarf,FabIndia,Accessories,Scarf,42,Grey,Cotton,B2501-844,2025-01-18,6679.45,6102,5
SKU-8023,8905464991883,WeaveMaster Blazer,ThreadBare,Menswear,Blazer,L,White,Chiffon,B2409-855,2024-09-05,6553.16,6106,5
SKU-8024,8903964258574,OmniThreads Blazer,ThreadBare,Menswear,Blazer,S,Grey,Cotton Blend,B2502-347,2025-02-12,2658.18,6111,12
SKU-8025,8906530638786,KhaadiKraft Cap,DesiDrape,Accessories,Cap,XS,Maroon,Cotton Blend,B2407-375,2024-07-31,4266.28,6202,5
